Código de Modalidad;Código de la infraestructura;Número de Agentes Educativos;Recursos para formación;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
COMUNITARIA - HCB FAMILIARES;CCF040-26-900;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-342;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-343;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-503;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-294;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-313;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-839;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-338;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-295;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-902;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-296;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-317;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-319;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-320;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-310;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-323;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-831;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-830;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-321;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-909;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-309;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-314;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-322;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-307;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-833;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-835;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-886;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-315;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-354;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-303;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-834;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-904;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-905;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-308;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-832;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-349;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-885;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-906;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-907;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-836;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-299;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-304;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-316;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-341;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-340;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-838;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-837;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-327;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-325;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-324;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-332;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-326;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-331;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-878;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-879;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-881;11;7241;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-882;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-329;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-330;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-875;11;7241;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-877;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-881;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-240;11;7241;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-883;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-876;8;5266;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-289;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-247;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-248;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-884;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-281;5;3291;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-237;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-293;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-914;12;7899;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-283;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-284;8;5266;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-286;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-287;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-781;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-782;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-259;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-260;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-261;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-262;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-775;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-776;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-913;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-778;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-249;8;5266;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-252;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-273;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-562;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-276;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-275;8;5266;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-278;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-774;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-741;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-266;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-265;4;2633;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-270;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-271;5;3291;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-272;3;1975;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-735;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-736;4;2633;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-737;3;1975;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-738;4;2633;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-739;5;3291;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-740;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-874;4;2633;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-223;1;658;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-220;4;2633;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-222;6;3950;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-228;2;1317;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-873;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-290;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-288;12;7899;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-734;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-733;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-219;3;1975;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-221;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-726;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-912;7;4608;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-915;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-779;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-918;11;7241;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-780;8;5266;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-450;13;111340;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-730;10;6583;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-917;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-731;9;5924;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-732;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-727;11;7241;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-846;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-448;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-454;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-847;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-449;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-451;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-842;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-457;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-843;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
COMUNITARIA - HCB FAMILIARES;CCF040-26-459;13;111339;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2017_C01_P1;40;COMFENALCO Santander;2017-10-02 16:41:52.733
