Código de Modalidad;Código de Concepto;Año;Valor Trimestre I;Valor Trimestre II;Valor Trimestre III;Valor Trimestre IV;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
PROPIA  - COMUNIDADES ÉTNICAS;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;ADECUACIONES E INSTALACIONES (HACE REFERENCIA A LAS REPARACIONES LOCATIVAS, INSTALACIONES ELÉCTRICAS Y ARREGLOS ORNAMENTALES) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;RENDIMIENTOS FINANCIEROS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2017;160322461;106396819;68801349;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;SALDO INICIAL DEL FONDO – PERÍODO REPORTADO ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;APROPIACIÓN OBLIGATORIA ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA  - COMUNIDADES ÉTNICAS;APROPIACIÓN VOLUNTARIA ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);MATERIAL EDUCATIVO – GASTOS OPERATIVOS ;2017;25092220;27743707;29282490;39026633;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ALIMENTACIÓN – GASTOS OPERATIVOS ;2017;5785600;10462400;0;16200000;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ARRENDAMIENTO – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);AMORTIZACIÓN (CORRESPONDE A LA AMORTIZACIÓN POR EL GASTO INICIAL EN QUE SE HA INCURRIDO PARA EL RESPECTIVO PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);GASTOS BANCARIOS (CORRESPONDE A LOS GASTOS FINANCIEROS GENERADOS POR LA ADMINISTRACIÓN DE LOS RECURSOS DEL PROGRAMA)– GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);PERSONAL OPERATIVO – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) – GASTOS OPERATIVOS ;2017;6530000;7636000;6867000;10917000;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS OPERATIVOS ;2017;8638999;8083535;1445980;2657716;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);ADECUACIONES E INSTALACIONES (HACE REFERENCIA A LAS REPARACIONES LOCATIVAS, INSTALACIONES ELÉCTRICAS Y ARREGLOS ORNAMENTALES) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);DEPRECIACIÓN (AQUELLOS EQUIVALENTES A BIENES MUEBLES E INMUEBLE, EMPLEADOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);SALDO INICIAL DEL FONDO – PERÍODO REPORTADO ;2017;206369280;160322461;106396819;68801349;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);APROPIACIÓN OBLIGATORIA ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);APROPIACIÓN VOLUNTARIA ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);RENDIMIENTOS FINANCIEROS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;MATERIAL EDUCATIVO – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;ALIMENTACIÓN – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;ARRENDAMIENTO – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;GASTOS BANCARIOS (CORRESPONDE A LOS GASTOS FINANCIEROS GENERADOS POR LA ADMINISTRACIÓN DE LOS RECURSOS DEL PROGRAMA)– GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;PERSONAL OPERATIVO – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS OPERATIVOS ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;ADECUACIONES E INSTALACIONES (HACE REFERENCIA A LAS REPARACIONES LOCATIVAS, INSTALACIONES ELÉCTRICAS Y ARREGLOS ORNAMENTALES) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;DEPRECIACIÓN (AQUELLOS EQUIVALENTES A BIENES MUEBLES E INMUEBLE, EMPLEADOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;AMORTIZACIÓN (CORRESPONDE A LA AMORTIZACIÓN POR EL GASTO INICIAL EN QUE SE HA INCURRIDO PARA EL RESPECTIVO PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) - GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
COMUNITARIA - HCB INSTRUCCIONAL INTEGRAL;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2017;0;0;0;0;INFO_FONDOS_LEY_ANUAL_FONIÑEZ_2017_C01_P1;35;COMFAMILIAR Nariño;2017-10-03 07:10:56.493
