Identificación del programa;Código de Modalidad;Código de Convenios y/o contratos FONIÑEZ;Valor;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES ÉTNICAS;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES RURALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;44;COMFAMILIAR Risaralda;2020-04-25 15:27:30.037
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;63;COMFAMILIAR Putumayo;2020-04-25 17:04:46.840
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;67;COMFIAR Arauca;2020-04-25 18:45:27.407
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;998786850;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;67;COMFIAR Arauca;2020-04-25 18:45:27.407
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;151573566;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;67;COMFIAR Arauca;2020-04-25 18:45:27.407
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;847213284;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;67;COMFIAR Arauca;2020-04-25 18:45:27.407
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;68;COMCAJA;2020-04-27 07:31:39.387
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;1109282972;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;15;COMFACESAR;2020-04-27 08:43:19.170
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;1053115264;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;15;COMFACESAR;2020-04-27 08:43:19.170
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;15;COMFACESAR;2020-04-27 08:43:19.170
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;56167708;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;15;COMFACESAR;2020-04-27 08:43:19.170
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;33;CAJAMAG;2020-04-27 10:49:02.363
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;4;COMFAMA;2020-04-27 16:27:30.090
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;4;COMFAMA;2020-04-27 16:27:30.090
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;629634152;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;4;COMFAMA;2020-04-27 16:27:30.090
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;-629634152;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;4;COMFAMA;2020-04-27 16:27:30.090
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;635307;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;34;COFREM;2020-04-27 21:02:51.690
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;236960906;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;34;COFREM;2020-04-27 21:02:51.690
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;182039346;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;34;COFREM;2020-04-27 21:02:51.690
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;54966600;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;34;COFREM;2020-04-27 21:02:51.690
ATENCIÓN INTEGRAL A LA NIÑEZ;COMUNITARIA  - HCB AGRUPADO;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;69;COMFACASANARE;2020-04-28 10:52:40.880
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;38405053;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;23695987;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;235306379;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;317628392;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Saldo Final Convenios – Período reportado;144965629;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;206924265;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;840000000;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;318968653;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Saldo Final Convenios – Período reportado;14709066;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;27958723;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;61333252;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;61333252;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;27958723;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Saldo inicial convenios;227287642;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;727955612;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;3;COMFENALCO Antioquia;2020-04-28 13:45:15.093
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;-1046005674;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;218482926;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;94164843;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;-921687591;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Saldo inicial convenios;447970960;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Saldo Final Convenios – Período reportado;1511817134;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;3179477924;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;1105502269;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;2073975656;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;1315103759;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;3422260391;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;3225547016;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Saldo Final Convenios – Período reportado;-116499019;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P1;22;COLSUBSIDIO;2020-04-28 15:57:20.767
